t_sec,xVest_m,yVest_m,zVest_m,omegaXVest_degPSec,omegaYVest_degPSec,omegaZVest_degPSec,xVis_m,yVis_m,zVis_m,xVisDot_mPSec,yVisDot_mPSec,zVisDot_mPSec,omegaXVis_degPSec,omegaYVis_degPSec,omegaZVis_degPSec,g_xvis,g_yvis,g_zvis,g,Pos ON,Vel ON,AngVel ON,G ON,Sickness,thetaXVest_deg,thetaYVest_deg,thetaZVest_deg,thetaXVis_deg,thetaYVis_deg,thetaZVis_deg
26.5149716,-0.3649369,-0.5360273,0.9941983,-4.034126,35.21541,-35.9852,-1.049301,2.721743,-1.624157,0.07503405,-0.05936831,0.02015551,4.034126,-35.21541,35.9852,0, 0, -1, 1, 1, 1, 1, 1,0,6.106201,35.4086,-95.41674,6.106201,35.4086,-95.41674
26.5259427,-0.3658266,-0.5356466,0.993977,-7.1182,36.55484,-42.50475,-1.048411,2.721363,-1.623936,0.07806627,-0.03338973,0.01942504,7.1182,-36.55484,42.50475,0, 0, -1, 1, 1, 1, 1, 1,0,6.028107,35.80965,-95.88306,6.028107,35.80965,-95.88306
26.5369132,-0.366725,-0.5352,0.993866,-7.730582,21.06298,-55.62737,-1.047513,2.720916,-1.623825,0.08197623,-0.0407488,0.01012737,7.730582,-21.06298,55.62737,0, 0, -1, 1, 1, 1, 1, 1,0,5.943298,36.04072,-96.49332,5.943298,36.04072,-96.49332
26.5478842,-0.3679651,-0.534862,0.9937664,-10.08351,10.2605,-71.61728,-1.046273,2.720578,-1.623726,0.1102273,-0.03004947,0.008847428,10.08351,-10.2605,71.61728,0, 0, -1, 1, 1, 1, 1, 1,0,5.832672,36.15329,-97.27904,5.832672,36.15329,-97.27904
26.5588542,-0.3692988,-0.534576,0.9936818,-14.83594,15.09326,-81.65886,-1.044939,2.720292,-1.623641,0.119724,-0.02568266,0.007597787,14.83594,-15.09326,81.65886,0, 0, -1, 1, 1, 1, 1, 1,0,5.669922,36.31886,-98.17484,5.669922,36.31886,-98.17484
26.5708226,-0.3707908,-0.5340832,0.9936517,-19.15954,10.08624,-97.05415,-1.043447,2.7198,-1.623611,0.13322,-0.04398089,0.002682281,19.15954,-10.08624,97.05415,0, 0, -1, 1, 1, 1, 1, 1,0,5.440613,36.43958,-99.33642,5.440613,36.43958,-99.33642
26.5817936,-0.3724561,-0.5335159,0.9936278,-21.75535,13.48339,-118.0564,-1.041782,2.719232,-1.623587,0.147452,-0.05024494,0.002121688,21.75535,-13.48339,118.0564,0, 0, -1, 1, 1, 1, 1, 1,0,5.201935,36.58751,-100.6316,5.201935,36.58751,-100.6316
26.592764,-0.3742985,-0.5327339,0.9935129,-26.78328,19.50189,-142.0692,-1.03994,2.71845,-1.623472,0.1669639,-0.07086917,0.01041431,26.78328,-19.50189,142.0692,0, 0, -1, 1, 1, 1, 1, 1,0,4.908112,36.80145,-102.1902,4.908112,36.80145,-102.1902
26.6037348,-0.3761029,-0.5316719,0.9934196,-33.9452,23.672,-152.5629,-1.038135,2.717388,-1.623379,0.1604588,-0.09442866,0.008289539,33.9452,-23.672,152.5629,0, 0, -1, 1, 1, 1, 1, 1,0,4.535706,37.06115,-103.8639,4.535706,37.06115,-103.8639
26.6147056,-0.3781494,-0.5306401,0.993378,-45.28067,22.4703,-154.2597,-1.036089,2.716356,-1.623337,0.1846674,-0.09311359,0.003764991,45.28067,-22.4703,154.2597,0, 0, -1, 1, 1, 1, 1, 1,0,4.03894,37.30767,-105.5563,4.03894,37.30767,-105.5563
26.6256757,-0.380181,-0.5293823,0.9933921,-61.37677,20.72123,-167.8792,-1.034057,2.715098,-1.623351,0.1825322,-0.1130196,-0.001263866,61.37677,-20.72123,167.8792,0, 0, -1, 1, 1, 1, 1, 1,0,3.365631,37.53498,-107.3979,3.365631,37.53498,-107.3979
26.6376438,-0.3823229,-0.5282032,0.9934829,-60.01723,13.78736,-154.0605,-1.031915,2.713919,-1.623442,0.1881018,-0.1035355,-0.007987625,60.01723,-13.78736,154.0605,0, 0, -1, 1, 1, 1, 1, 1,0,2.647339,37.69999,-109.2417,2.647339,37.69999,-109.2417
26.6486145,-0.3846414,-0.5270176,0.9937236,-72.75628,10.92457,-177.2786,-1.029597,2.712734,-1.623683,0.2103083,-0.1075493,-0.02183209,72.75628,-10.92457,177.2786,0, 0, -1, 1, 1, 1, 1, 1,0,1.849152,37.81984,-111.1866,1.849152,37.81984,-111.1866
26.6595854,-0.387028,-0.525875,0.9939874,-71.8815,6.800522,-179.7935,-1.02721,2.711591,-1.623947,0.2117913,-0.101389,-0.02341129,71.8815,-6.800522,179.7935,0, 0, -1, 1, 1, 1, 1, 1,0,1.060547,37.89445,-113.1591,1.060547,37.89445,-113.1591
26.6705561,-0.3893045,-0.5247514,0.9944196,-77.38786,0.3442397,-188.7393,-1.024933,2.710468,-1.624379,0.2069713,-0.102158,-0.03928738,77.38786,-0.3442397,188.7393,0, 0, -1, 1, 1, 1, 1, 1,0,0.2115479,37.89822,-115.2297,0.2115479,37.89822,-115.2297
26.6815264,-0.3919633,-0.5237707,0.9949033,-76.36034,-6.684752,-198.4228,-1.022275,2.709487,-1.624862,0.2471164,-0.09114375,-0.04496248,76.36034,6.684752,198.4228,0, 0, -1, 1, 1, 1, 1, 1,0,-0.6261479,37.82489,-117.4064,-0.6261479,37.82489,-117.4064
26.6924969,-0.3947242,-0.5226646,0.9955541,-74.44156,-13.07752,-200.6599,-1.019514,2.708381,-1.625513,0.2463736,-0.09871965,-0.05807226,74.44156,13.07752,200.6599,0, 0, -1, 1, 1, 1, 1, 1,0,-1.442809,37.68142,-119.6078,-1.442809,37.68142,-119.6078
26.7034678,-0.3976387,-0.5215527,0.9962177,-72.22427,-24.09564,-203.6311,-1.016599,2.707269,-1.626177,0.265206,-0.1011796,-0.06038454,72.22427,24.09564,203.6311,0, 0, -1, 1, 1, 1, 1, 1,0,-2.235174,37.41707,-121.8418,-2.235174,37.41707,-121.8418
26.7154358,-0.4004236,-0.5203063,0.9967403,-64.45496,-25.66219,-185.4183,-1.013814,2.706023,-1.626699,0.2481885,-0.1110638,-0.04657584,64.45496,25.66219,185.4183,0, 0, -1, 1, 1, 1, 1, 1,0,-3.006571,37.10995,-124.0609,-3.006571,37.10995,-124.0609
26.7264063,-0.4029676,-0.5188496,0.9972456,-69.66049,-32.17239,-202.74,-1.01127,2.704566,-1.627205,0.2273088,-0.1301646,-0.0451422,69.66049,32.17239,202.74,0, 0, -1, 1, 1, 1, 1, 1,0,-3.770782,36.757,-126.285,-3.770782,36.757,-126.285
26.7373771,-0.4053758,-0.5175592,0.9979203,-70.54843,-29.79489,-201.4917,-1.008862,2.703275,-1.627879,0.2138932,-0.1146015,-0.05992651,70.54843,29.79489,201.4917,0, 0, -1, 1, 1, 1, 1, 1,0,-4.544755,36.43013,-128.4956,-4.544755,36.43013,-128.4956
26.7483478,-0.4079395,-0.5158915,0.9982569,-60.26494,-31.145,-196.4656,-1.006299,2.701608,-1.628216,0.2297355,-0.1494536,-0.03016848,60.26494,31.145,196.4656,0, 0, -1, 1, 1, 1, 1, 1,0,-5.205903,36.08844,-130.6509,-5.205903,36.08844,-130.6509
26.7603161,-0.4103783,-0.5138342,0.9986433,-43.7229,-20.14746,-178.1707,-1.00386,2.69955,-1.628603,0.2111958,-0.178161,-0.03346841,43.7229,20.14746,178.1707,0, 0, -1, 1, 1, 1, 1, 1,0,-5.729192,35.84731,-132.7833,-5.729192,35.84731,-132.7833
26.7712862,-0.4126284,-0.5119668,0.9989892,-48.24218,-17.61143,-188.5952,-1.00161,2.697683,-1.628948,0.2104894,-0.1746941,-0.03234953,48.24218,17.61143,188.5952,0, 0, -1, 1, 1, 1, 1, 1,0,-6.258413,35.65411,-134.8522,-6.258413,35.65411,-134.8522
26.7822573,-0.4147763,-0.5098125,0.9990729,-45.11084,-8.713467,-182.3945,-0.9994617,2.695529,-1.629032,0.1931715,-0.193729,-0.007526164,45.11084,8.713467,182.3945,0, 0, -1, 1, 1, 1, 1, 1,0,-6.753329,35.55852,-136.8533,-6.753329,35.55852,-136.8533
26.7932279,-0.4168865,-0.5075019,0.9991578,-46.39063,-6.474547,-175.3051,-0.9973514,2.693218,-1.629117,0.1840596,-0.2015484,-0.007403141,46.39063,6.474547,175.3051,0, 0, -1, 1, 1, 1, 1, 1,0,-7.262262,35.48749,-138.7765,-7.262262,35.48749,-138.7765
26.8051957,-0.4185834,-0.5048721,0.9992025,-42.66087,1.953918,-152.8174,-0.9956546,2.690588,-1.629162,0.1534144,-0.2377633,-0.00404176,42.66087,-1.953918,152.8174,0, 0, -1, 1, 1, 1, 1, 1,0,-7.772819,35.51087,-140.6054,-7.772819,35.51087,-140.6054
26.8271369,-0.421787,-0.4993278,0.9990946,-41.06526,3.549004,-159.5764,-0.992451,2.685044,-1.629054,0.127568,-0.2542824,0.0076289,41.06526,-3.549004,159.5764,0, 0, -1, 1, 1, 1, 1, 1,0,-8.67384,35.58874,-144.1067,-8.67384,35.58874,-144.1067
26.8381079,-0.4233962,-0.496519,0.9990723,-31.95326,3.874155,-155.6157,-0.9908417,2.682235,-1.629031,0.1437037,-0.2508201,0.001990636,31.95326,-3.874155,155.6157,0, 0, -1, 1, 1, 1, 1, 1,0,-9.024399,35.63124,-145.814,-9.024399,35.63124,-145.814
26.8510731,-0.4248365,-0.4934513,0.999155,-18.75822,2.424716,-128.7944,-0.9894015,2.679168,-1.629114,0.1229135,-0.2618099,-0.007060547,18.75822,-2.424716,128.7944,0, 0, -1, 1, 1, 1, 1, 1,0,-9.267603,35.66268,-147.4838,-9.267603,35.66268,-147.4838
26.8720173,-0.4275703,-0.4872635,0.99936,-14.43584,-1.48095,-160.325,-0.9866676,2.67298,-1.629319,0.1189863,-0.2759999,-0.003535194,14.43584,1.48095,160.325,0, 0, -1, 1, 1, 1, 1, 1,0,-9.56995,35.63166,-150.8417,-9.56995,35.63166,-150.8417
26.8829874,-0.428798,-0.4840628,0.9995422,-9.955156,-4.87943,-148.6766,-0.98544,2.669779,-1.629501,0.111163,-0.2898355,-0.01649418,9.955156,4.87943,148.6766,0, 0, -1, 1, 1, 1, 1, 1,0,-9.679159,35.57814,-152.4727,-9.679159,35.57814,-152.4727
26.8939586,-0.4296504,-0.4807686,0.999836,-10.64556,-6.781909,-149.389,-0.9845876,2.666485,-1.629795,0.0757034,-0.2925236,-0.02608491,10.64556,6.781909,149.389,0, 0, -1, 1, 1, 1, 1, 1,0,-9.795954,35.50373,-154.1117,-9.795954,35.50373,-154.1117
26.904929,-0.430761,-0.4776412,0.9999142,-13.87576,-8.872238,-140.7193,-0.9834769,2.663357,-1.629873,0.09985195,-0.281191,-0.007030847,13.87576,8.872238,140.7193,0, 0, -1, 1, 1, 1, 1, 1,0,-9.948176,35.4064,-155.6554,-9.948176,35.4064,-155.6554
26.9158999,-0.4316382,-0.4745705,1.000233,-12.04478,-12.04017,-135.564,-0.9825997,2.660287,-1.630192,0.07804354,-0.2731868,-0.02833897,12.04478,12.04017,135.564,0, 0, -1, 1, 1, 1, 1, 1,0,-10.08032,35.27431,-157.1427,-10.08032,35.27431,-157.1427
26.9278679,-0.4323938,-0.471539,1.000712,-8.72714,-11.91328,-119.6351,-0.9818441,2.657255,-1.630672,0.06756696,-0.271078,-0.04289492,8.72714,11.91328,119.6351,0, 0, -1, 1, 1, 1, 1, 1,0,-10.18476,35.13173,-158.5745,-10.18476,35.13173,-158.5745
26.9388388,-0.433153,-0.4686643,1.001022,-8.664337,-16.91021,-120.8058,-0.9810849,2.654381,-1.630981,0.06861009,-0.2597886,-0.02796762,8.664337,16.91021,120.8058,0, 0, -1, 1, 1, 1, 1, 1,0,-10.27982,34.94621,-159.8998,-10.27982,34.94621,-159.8998
26.9498093,-0.4336887,-0.4660005,1.001553,-4.84587,-18.40707,-107.5202,-0.9805493,2.651717,-1.631512,0.04779093,-0.2376889,-0.04741865,4.84587,18.40707,107.5202,0, 0, -1, 1, 1, 1, 1, 1,0,-10.33298,34.74427,-161.0794,-10.33298,34.74427,-161.0794
26.9607799,-0.4342404,-0.4634314,1.002104,-1.070543,-17.21284,-99.40759,-0.9799976,2.649148,-1.632063,0.04914583,-0.2288411,-0.04903434,1.070543,17.21284,99.40759,0, 0, -1, 1, 1, 1, 1, 1,0,-10.34473,34.55544,-162.1699,-10.34473,34.55544,-162.1699
26.9717499,-0.4344567,-0.4609323,1.002741,1.716092,-18.49415,-85.33516,-0.9797813,2.646648,-1.6327,0.01917736,-0.2215674,-0.05645933,-1.716092,18.49415,85.33516,0, 0, -1, 1, 1, 1, 1, 1,0,-10.3259,34.35256,-163.106,-10.3259,34.35256,-163.106
26.9827209,-0.4346952,-0.4586302,1.003361,8.489187,-20.5116,-64.59151,-0.9795427,2.644346,-1.63332,0.0216756,-0.209195,-0.05639339,-8.489187,20.5116,64.59151,0, 0, -1, 1, 1, 1, 1, 1,0,-10.23277,34.12753,-163.8147,-10.23277,34.12753,-163.8147
26.9946889,-0.4351467,-0.4564953,1.004051,9.420721,-15.55745,-54.89237,-0.9790912,2.642211,-1.63401,0.04050646,-0.191522,-0.06185857,-9.420721,15.55745,54.89237,0, 0, -1, 1, 1, 1, 1, 1,0,-10.12002,33.94133,-164.4716,-10.12002,33.94133,-164.4716
27.0056597,-0.4353842,-0.4545939,1.004596,17.39107,-16.40722,-36.63511,-0.9788538,2.64031,-1.634555,0.02135881,-0.1710635,-0.04903463,-17.39107,16.40722,36.63511,0, 0, -1, 1, 1, 1, 1, 1,0,-9.929225,33.76133,-164.8736,-9.929225,33.76133,-164.8736
27.0166306,-0.4355216,-0.4529063,1.005287,26.44591,-16.16645,-24.25907,-0.9787164,2.638622,-1.635246,0.01219248,-0.1497148,-0.06133253,-26.44591,16.16645,24.25907,0, 0, -1, 1, 1, 1, 1, 1,0,-9.63909,33.58397,-165.1397,-9.63909,33.58397,-165.1397
27.027601,-0.4353952,-0.4512669,1.005954,31.30659,-17.61547,-10.14526,-0.9788429,2.636983,-1.635913,-0.01133841,-0.1469611,-0.05973769,-31.30659,17.61547,10.14526,0, 0, -1, 1, 1, 1, 1, 1,0,-9.295644,33.39072,-165.251,-9.295644,33.39072,-165.251
27.0385715,-0.4353781,-0.4499177,1.006809,39.33723,-20.24931,4.327067,-0.9788598,2.635634,-1.636769,-0.001516021,-0.1203881,-0.07638621,-39.33723,20.24931,-4.327067,0, 0, -1, 1, 1, 1, 1, 1,0,-8.864095,33.16858,-165.2035,-8.864095,33.16858,-165.2035
27.0505396,-0.4354395,-0.4486958,1.007617,39.09618,-21.30832,6.091735,-0.9787985,2.634412,-1.637576,0.00540733,-0.1077472,-0.07119388,-39.09618,21.30832,-6.091735,0, 0, -1, 1, 1, 1, 1, 1,0,-8.396188,32.91356,-165.1306,-8.396188,32.91356,-165.1306
27.0615101,-0.4356727,-0.4474983,1.008627,50.25456,-30.04745,22.71745,-0.9785653,2.633214,-1.638586,0.02059561,-0.1057308,-0.0892038,-50.25456,30.04745,-22.71745,0, 0, -1, 1, 1, 1, 1, 1,0,-7.84487,32.58392,-164.8814,-7.84487,32.58392,-164.8814
27.0734785,-0.435697,-0.4463346,1.009509,47.72874,-31.74399,25.51121,-0.978541,2.632051,-1.639468,0.00213755,-0.1022881,-0.07747572,-47.72874,31.74399,-25.51121,0, 0, -1, 1, 1, 1, 1, 1,0,-7.273633,32.204,-164.5761,-7.273633,32.204,-164.5761
27.084449,-0.435665,-0.4452978,1.010491,47.73991,-35.39648,23.48661,-0.978573,2.631014,-1.64045,-0.002849967,-0.09232407,-0.08747329,-47.73991,35.39648,-23.48661,0, 0, -1, 1, 1, 1, 1, 1,0,-6.749903,31.81568,-164.3184,-6.749903,31.81568,-164.3184
27.095419,-0.4356725,-0.4441882,1.011712,50.64663,-38.10159,32.38146,-0.9785655,2.629904,-1.641671,0.0006731277,-0.1002476,-0.110296,-50.64663,38.10159,-32.38146,0, 0, -1, 1, 1, 1, 1, 1,0,-6.194309,31.39771,-163.9632,-6.194309,31.39771,-163.9632
27.1093827,-0.4355,-0.4432044,1.012888,36.02769,-33.29518,27.70878,-0.978738,2.628921,-1.642847,-0.01489023,-0.08491649,-0.1015355,-36.02769,33.29518,-27.70878,0, 0, -1, 1, 1, 1, 1, 1,0,-5.691229,30.93278,-163.5763,-5.691229,30.93278,-163.5763
27.1293291,-0.4354369,-0.4413147,1.015376,48.17699,-51.38655,38.54477,-0.9788011,2.627031,-1.645335,0.008802192,-0.07802211,-0.121104,-48.17699,51.38655,-38.54477,0, 0, -1, 1, 1, 1, 1, 1,0,-4.730272,29.90781,-162.8074,-4.730272,29.90781,-162.8074
27.1402997,-0.435257,-0.4403888,1.016615,42.86501,-51.99423,37.26168,-0.978981,2.626105,-1.646574,-0.01560112,-0.08028452,-0.1074353,-42.86501,51.99423,-37.26168,0, 0, -1, 1, 1, 1, 1, 1,0,-4.260017,29.3374,-162.3987,-4.260017,29.3374,-162.3987
27.1512703,-0.4350316,-0.4395772,1.017933,42.22666,-58.06159,39.03783,-0.9792064,2.625293,-1.647893,-0.0206945,-0.07452428,-0.1210582,-42.22666,58.06159,-39.03783,0, 0, -1, 1, 1, 1, 1, 1,0,-3.796765,28.70043,-161.9704,-3.796765,28.70043,-161.9704
27.1622407,-0.434826,-0.4387221,1.01934,41.07309,-60.91592,36.69348,-0.979412,2.624438,-1.649299,-0.01877783,-0.07807223,-0.1284186,-41.07309,60.91592,-36.69348,0, 0, -1, 1, 1, 1, 1, 1,0,-3.346177,28.03216,-161.5678,-3.346177,28.03216,-161.5678
27.1732116,-0.4347169,-0.437984,1.020838,39.40571,-67.617,38.07152,-0.9795211,2.6237,-1.650797,-0.009684841,-0.06553939,-0.132984,-39.40571,67.617,-38.07152,0, 0, -1, 1, 1, 1, 1, 1,0,-2.913861,27.29034,-161.1502,-2.913861,27.29034,-161.1502
27.1841882,-0.4346662,-0.437211,1.022345,36.51417,-69.56837,37.30943,-0.9795718,2.622927,-1.652304,-0.004551769,-0.06936233,-0.1352587,-36.51417,69.56837,-37.30943,0, 0, -1, 1, 1, 1, 1, 1,0,-2.513059,26.52671,-160.7406,-2.513059,26.52671,-160.7406
27.1961498,-0.4347095,-0.4364364,1.023874,29.97003,-62.48681,29.60906,-0.9795284,2.622153,-1.653833,0.003894609,-0.0695252,-0.1372208,-29.97003,62.48681,-29.60906,0, 0, -1, 1, 1, 1, 1, 1,0,-2.15457,25.77927,-160.3865,-2.15457,25.77927,-160.3865
27.2071209,-0.4346433,-0.4356972,1.02545,27.76402,-71.86715,29.39769,-0.9795947,2.621413,-1.655409,-0.005979231,-0.06667487,-0.1422003,-27.76402,71.86715,-29.39769,0, 0, -1, 1, 1, 1, 1, 1,0,-1.849968,24.99081,-160.0639,-1.849968,24.99081,-160.0639
27.2180913,-0.4346579,-0.4348957,1.026999,29.33137,-72.50234,25.42019,-0.9795801,2.620612,-1.656959,0.001303595,-0.07155409,-0.1383195,-29.33137,72.50234,-25.42019,0, 0, -1, 1, 1, 1, 1, 1,0,-1.528191,24.19543,-159.7851,-1.528191,24.19543,-159.7851
27.2290616,-0.434664,-0.4341141,1.0286,27.13502,-73.92625,22.28946,-0.979574,2.61983,-1.65856,0.000538706,-0.06925012,-0.1418592,-27.13502,73.92625,-22.28946,0, 0, -1, 1, 1, 1, 1, 1,0,-1.230512,23.38444,-159.5405,-1.230512,23.38444,-159.5405
27.2400322,-0.434762,-0.4333948,1.030295,26.31013,-76.86473,17.79909,-0.979476,2.619111,-1.660254,0.008913685,-0.06539231,-0.1540632,-26.31013,76.86473,-17.79909,0, 0, -1, 1, 1, 1, 1, 1,0,-0.941874,22.54118,-159.3453,-0.941874,22.54118,-159.3453
27.2520013,-0.4349046,-0.4326039,1.031888,25.21914,-71.88186,13.83593,-0.9793334,2.61832,-1.661847,0.01267643,-0.07033509,-0.1416453,-25.21914,71.88186,-13.83593,0, 0, -1, 1, 1, 1, 1, 1,0,-0.6400236,21.68082,-159.1797,-0.6400236,21.68082,-159.1797
27.2629719,-0.4350666,-0.4317016,1.033511,27.92201,-79.47576,9.210408,-0.9791714,2.617418,-1.66347,0.01428581,-0.07955486,-0.143121,-27.92201,79.47576,-9.210408,0, 0, -1, 1, 1, 1, 1, 1,0,-0.3337025,20.80893,-159.0786,-0.3337025,20.80893,-159.0786
27.2739425,-0.4352837,-0.4308081,1.0352,24.54125,-79.32033,2.567565,-0.9789543,2.616524,-1.665159,0.01984806,-0.0816805,-0.1543278,-24.54125,79.32033,-2.567565,0, 0, -1, 1, 1, 1, 1, 1,0,-0.06447025,19.93873,-159.0505,-0.06447025,19.93873,-159.0505
27.2849128,-0.4356081,-0.4295886,1.03679,19.50502,-80.66282,-9.989573,-0.9786298,2.615305,-1.666749,0.02874606,-0.1080552,-0.1408837,-19.50502,80.66282,9.989573,0, 0, -1, 1, 1, 1, 1, 1,0,0.1495056,19.05384,-159.16,0.1495056,19.05384,-159.16
27.2958832,-0.4359423,-0.4283484,1.038332,18.47401,-78.1708,-18.3683,-0.9782957,2.614065,-1.668291,0.02994494,-0.1111264,-0.1382082,-18.47401,78.1708,18.3683,0, 0, -1, 1, 1, 1, 1, 1,0,0.3521729,18.19627,-159.3616,0.3521729,18.19627,-159.3616
27.3078519,-0.4363161,-0.4270863,1.039777,13.79432,-69.20746,-20.72463,-0.9779219,2.612803,-1.669736,0.03319073,-0.1120789,-0.1282959,-13.79432,69.20746,20.72463,0, 0, -1, 1, 1, 1, 1, 1,0,0.5172729,17.36795,-159.6096,0.5172729,17.36795,-159.6096
27.3188227,-0.4367214,-0.4254412,1.041262,15.20482,-71.26809,-32.64614,-0.9775166,2.611157,-1.671221,0.03648432,-0.1480834,-0.1336828,-15.20482,71.26809,32.64614,0, 0, -1, 1, 1, 1, 1, 1,0,0.684082,16.58608,-159.9678,0.684082,16.58608,-159.9678
27.3297929,-0.4368417,-0.4238688,1.042547,13.55601,-68.25375,-37.31311,-0.9773963,2.609585,-1.672506,0.01074725,-0.1405131,-0.11479,-13.55601,68.25375,37.31311,0, 0, -1, 1, 1, 1, 1, 1,0,0.8327942,15.83733,-160.3771,0.8327942,15.83733,-160.3771
27.3407632,-0.437094,-0.4221897,1.04383,14.18736,-63.53053,-49.35395,-0.977144,2.607906,-1.673789,0.0228613,-0.1521278,-0.1162778,-14.18736,63.53053,49.35395,0, 0, -1, 1, 1, 1, 1, 1,0,0.9884338,15.14038,-160.9185,0.9884338,15.14038,-160.9185
27.3517338,-0.4374312,-0.4202564,1.044954,17.94792,-56.74252,-57.76881,-0.9768068,2.605973,-1.674913,0.03003323,-0.1721735,-0.1000789,-17.94792,56.74252,57.76881,0, 0, -1, 1, 1, 1, 1, 1,0,1.185333,14.51788,-161.5523,1.185333,14.51788,-161.5523
27.3637025,-0.4377079,-0.4181854,1.046053,13.88356,-48.74355,-57.37392,-0.9765301,2.603901,-1.676012,0.02433699,-0.1821761,-0.09669784,-13.88356,48.74355,57.37392,0, 0, -1, 1, 1, 1, 1, 1,0,1.351501,13.93448,-162.239,1.351501,13.93448,-162.239
27.3746727,-0.4380842,-0.4159582,1.046871,10.41807,-43.53787,-77.21474,-0.9761537,2.601674,-1.676831,0.03440196,-0.2035786,-0.0748191,-10.41807,43.53787,77.21474,0, 0, -1, 1, 1, 1, 1, 1,0,1.46579,13.45686,-163.086,1.46579,13.45686,-163.086
27.3856444,-0.4384493,-0.4135662,1.047721,8.886833,-42.67488,-79.79931,-0.9757887,2.599282,-1.67768,0.0330714,-0.2166892,-0.07694162,-8.886833,42.67488,79.79931,0, 0, -1, 1, 1, 1, 1, 1,0,1.563293,12.98864,-163.9616,1.563293,12.98864,-163.9616
27.3966144,-0.43842,-0.4109729,1.048258,3.4913,-36.64509,-93.36932,-0.9763404,2.595898,-1.678094,-0.04874723,-0.2989816,-0.03657754,-3.4913,36.64509,93.36932,0, 0, -1, 1, 1, 1, 1, 1,0,1.601593,12.58665,-164.9858,1.601593,12.58665,-164.9858
27.4075846,-0.4388014,-0.4083921,1.048797,6.387154,-33.49918,-98.17606,-0.9769522,2.591818,-1.678509,-0.05474217,-0.3651042,-0.0371739,-6.387154,33.49918,98.17606,0, 0, -1, 1, 1, 1, 1, 1,0,1.671661,12.21916,-166.0628,1.671661,12.21916,-166.0628
27.4195531,-0.4391818,-0.4057149,1.049487,9.011081,-30.42531,-88.0225,-0.9779867,2.587009,-1.679076,-0.09161337,-0.4258259,-0.05015616,-9.011081,30.42531,88.0225,0, 0, -1, 1, 1, 1, 1, 1,0,1.77951,11.85501,-167.1163,1.77951,11.85501,-167.1163
27.4305236,-0.4393193,-0.4029382,1.049977,8.573462,-28.91171,-106.8428,-0.9796472,2.581529,-1.679442,-0.1509295,-0.4981574,-0.03330873,-8.573462,28.91171,106.8428,0, 0, -1, 1, 1, 1, 1, 1,0,1.873566,11.53783,-168.2885,1.873566,11.53783,-168.2885
27.4414952,-0.4396917,-0.4001732,1.050385,3.91358,-24.6312,-104.8781,-0.9813682,2.575619,-1.679727,-0.1521858,-0.5225387,-0.02515084,-3.91358,24.6312,104.8781,0, 0, -1, 1, 1, 1, 1, 1,0,1.916504,11.26759,-169.4391,1.916504,11.26759,-169.4391
27.4524652,-0.4400526,-0.3973825,1.050949,1.121111,-24.90707,-103.5525,-0.9830172,2.56981,-1.680291,-0.1500585,-0.5286571,-0.05137733,-1.121111,24.90707,103.5525,0, 0, -1, 1, 1, 1, 1, 1,0,1.928802,10.99436,-170.5751,1.928802,10.99436,-170.5751
27.4634355,-0.4400313,-0.394627,1.051355,-3.952989,-28.29771,-108.4262,-0.9849679,2.564157,-1.680697,-0.1737529,-0.503569,-0.03612242,3.952989,28.29771,108.4262,0, 0, -1, 1, 1, 1, 1, 1,0,1.885437,10.68393,-171.7646,1.885437,10.68393,-171.7646
27.4754036,-0.4404038,-0.3920787,1.05185,2.131725,-31.01105,-92.21622,-0.9864478,2.558826,-1.681191,-0.1305161,-0.470125,-0.04363329,-2.131725,31.01105,92.21622,0, 0, -1, 1, 1, 1, 1, 1,0,1.91095,10.31278,-172.8682,1.91095,10.31278,-172.8682
27.4863742,-0.4406842,-0.389669,1.052737,6.793058,-42.48487,-94.71893,-0.9879454,2.553746,-1.682079,-0.1368487,-0.4642192,-0.0811278,-6.793058,42.48487,94.71893,0, 0, -1, 1, 1, 1, 1, 1,0,1.985474,9.846698,-173.9073,1.985474,9.846698,-173.9073
27.4973445,-0.4407489,-0.3873941,1.053563,10.59323,-45.08348,-87.52631,-0.9895878,2.548907,-1.682904,-0.146608,-0.4319598,-0.07366047,-10.59323,45.08348,87.52631,0, 0, -1, 1, 1, 1, 1, 1,0,2.101685,9.352118,-174.8675,2.101685,9.352118,-174.8675
27.5083159,-0.4408547,-0.3853872,1.054311,13.56009,-43.90071,-72.24122,-0.9911208,2.544439,-1.683653,-0.1377309,-0.4014485,-0.06724012,-13.56009,43.90071,72.24122,0, 0, -1, 1, 1, 1, 1, 1,0,2.250458,8.870466,-175.6601,2.250458,8.870466,-175.6601
27.519297,-0.4407955,-0.3835476,1.055085,9.271079,-37.3571,-62.76042,-0.9927532,2.540236,-1.684427,-0.1440899,-0.3709468,-0.06835168,-9.271079,37.3571,62.76042,0, 0, -1, 1, 1, 1, 1, 1,0,2.352264,8.460244,-176.3493,2.352264,8.460244,-176.3493
27.5312544,-0.4404501,-0.3817069,1.055618,6.993006,-28.19861,-53.99672,-0.9946088,2.536127,-1.68496,-0.1621939,-0.3591481,-0.04657631,-6.993006,28.19861,53.99672,0, 0, -1, 1, 1, 1, 1, 1,0,2.435883,8.123062,-176.995,2.435883,8.123062,-176.995
