Time,Head_X,Head_Y,Head_Z,Head_A,Head_B,Head_C,Body_X,Body_Y,Body_Z,Body_A,Body_B,Body_C,Event,Event_ID,Target_ID,Total_Head_Distance,Total_Head_Rotation,Total_Body_Distance,Total_Body_Rotation,Total_Balls,Total_Visits,Total_Revisits
54752.24,3.183,1.604,-0.904,308.019,106.783,2.461,2.688,1.358,-0.802,10.017,285.017,1.538,Finding,0,-1,43.719,1731.376,43.503,496.039,0,1,0
54763.27,3.183,1.604,-0.904,308.026,106.934,2.384,2.688,1.358,-0.801,10.008,285.033,1.538,Finding,0,-1,43.719,1731.376,43.503,496.039,0,1,0
54774.37,3.183,1.604,-0.904,308.013,107.092,2.314,2.688,1.358,-0.801,9.982,285.058,1.534,Finding,0,-1,43.719,1731.376,43.503,496.039,0,1,0
54785.63,3.183,1.604,-0.904,308.026,107.230,2.263,2.688,1.358,-0.801,9.987,285.043,1.517,Finding,0,-1,43.720,1731.376,43.503,496.039,0,1,0
54796.69,3.183,1.604,-0.904,308.036,107.387,2.201,2.688,1.358,-0.802,9.990,285.008,1.516,Finding,0,-1,43.720,1731.376,43.503,496.039,0,1,0
54807.95,3.183,1.604,-0.904,308.052,107.522,2.172,2.689,1.358,-0.801,9.961,285.031,1.519,Finding,0,-1,43.720,1731.376,43.504,496.039,0,1,0
54819.03,3.183,1.604,-0.904,308.074,107.681,2.117,2.689,1.358,-0.801,9.944,285.050,1.528,Finding,0,-1,43.720,1731.376,43.504,496.039,0,1,0
54830.16,3.183,1.604,-0.904,308.086,107.854,2.050,2.689,1.358,-0.801,9.966,285.024,1.521,Finding,0,-1,43.720,1731.483,43.504,496.039,0,1,0
54841.41,3.183,1.604,-0.904,308.095,108.043,1.967,2.689,1.358,-0.801,9.944,285.033,1.521,Finding,0,-1,43.720,1731.598,43.504,496.039,0,1,0
54852.48,3.183,1.604,-0.904,308.104,108.244,1.857,2.689,1.358,-0.801,9.933,285.075,1.515,Finding,0,-1,43.720,1731.720,43.504,496.039,0,1,0
54863.69,3.183,1.604,-0.904,308.092,108.489,1.709,2.689,1.358,-0.801,9.936,285.098,1.516,Finding,0,-1,43.720,1731.872,43.504,496.039,0,1,0
54874.91,3.183,1.604,-0.904,308.085,108.717,1.573,2.689,1.358,-0.801,9.963,285.091,1.510,Finding,0,-1,43.720,1732.012,43.504,496.039,0,1,0
54885.97,3.183,1.604,-0.904,308.054,108.959,1.436,2.689,1.358,-0.801,9.945,285.102,1.520,Finding,0,-1,43.720,1732.163,43.504,496.039,0,1,0
54897.20,3.183,1.603,-0.904,308.045,109.175,1.321,2.689,1.358,-0.801,9.953,285.127,1.531,Finding,0,-1,43.721,1732.297,43.505,496.039,0,1,0
54908.39,3.183,1.603,-0.904,308.054,109.353,1.226,2.688,1.358,-0.801,9.975,285.137,1.529,Finding,0,-1,43.721,1732.405,43.505,496.039,0,1,0
54919.52,3.183,1.603,-0.904,308.090,109.508,1.145,2.688,1.358,-0.801,10.002,285.145,1.537,Finding,0,-1,43.721,1732.508,43.505,496.039,0,1,0
54930.73,3.183,1.603,-0.904,308.133,109.651,1.064,2.688,1.358,-0.801,9.999,285.156,1.533,Finding,0,-1,43.721,1732.508,43.505,496.039,0,1,0
54941.82,3.183,1.603,-0.904,308.193,109.754,1.027,2.688,1.358,-0.801,10.005,285.131,1.529,Finding,0,-1,43.721,1732.508,43.505,496.039,0,1,0
54953.25,3.183,1.603,-0.904,308.283,109.866,0.989,2.688,1.358,-0.801,10.039,285.117,1.537,Finding,0,-1,43.721,1732.622,43.505,496.039,0,1,0
54964.20,3.183,1.603,-0.904,308.350,109.965,0.956,2.688,1.358,-0.801,10.039,285.130,1.548,Finding,0,-1,43.721,1732.622,43.505,496.039,0,1,0
54975.40,3.183,1.603,-0.904,308.392,110.040,0.935,2.688,1.358,-0.801,10.024,285.122,1.540,Finding,0,-1,43.721,1732.622,43.506,496.039,0,1,0
54986.74,3.183,1.603,-0.904,308.445,110.123,0.905,2.688,1.358,-0.801,10.027,285.093,1.530,Finding,0,-1,43.721,1732.622,43.506,496.039,0,1,0
54997.79,3.183,1.603,-0.904,308.456,110.195,0.882,2.688,1.358,-0.801,10.020,285.087,1.526,Finding,0,-1,43.721,1732.622,43.506,496.039,0,1,0
55008.93,3.183,1.603,-0.904,308.461,110.277,0.848,2.688,1.358,-0.801,9.997,285.120,1.525,Finding,0,-1,43.721,1732.622,43.506,496.039,0,1,0
55020.25,3.183,1.603,-0.904,308.442,110.324,0.854,2.688,1.358,-0.801,10.009,285.123,1.524,Finding,0,-1,43.721,1732.622,43.506,496.039,0,1,0
55031.39,3.183,1.603,-0.904,308.412,110.384,0.858,2.688,1.358,-0.801,10.011,285.122,1.520,Finding,0,-1,43.721,1732.622,43.506,496.039,0,1,0
55042.77,3.183,1.603,-0.904,308.363,110.429,0.876,2.688,1.358,-0.801,9.995,285.142,1.522,Finding,0,-1,43.722,1732.622,43.506,496.039,0,1,0
55054.02,3.182,1.603,-0.904,308.326,110.449,0.906,2.688,1.358,-0.800,9.986,285.155,1.511,Finding,0,-1,43.722,1732.622,43.507,496.039,0,1,0
55065.25,3.182,1.603,-0.904,308.271,110.474,0.930,2.689,1.358,-0.800,10.000,285.122,1.502,Finding,0,-1,43.722,1732.622,43.507,496.039,0,1,0
55076.45,3.182,1.603,-0.904,308.232,110.512,0.952,2.689,1.358,-0.800,9.997,285.107,1.494,Finding,0,-1,43.722,1732.622,43.507,496.039,0,1,0
55087.54,3.182,1.603,-0.904,308.189,110.565,0.934,2.689,1.358,-0.800,9.976,285.149,1.497,Finding,0,-1,43.722,1732.622,43.507,496.039,0,1,0
55098.94,3.182,1.603,-0.904,308.163,110.617,0.921,2.689,1.358,-0.800,9.987,285.176,1.516,Finding,0,-1,43.722,1732.622,43.507,496.039,0,1,0
55109.86,3.182,1.603,-0.904,308.130,110.653,0.913,2.689,1.358,-0.800,9.991,285.180,1.502,Finding,0,-1,43.722,1732.622,43.507,496.039,0,1,0
55121.05,3.182,1.603,-0.904,308.097,110.665,0.931,2.689,1.358,-0.800,9.979,285.186,1.509,Finding,0,-1,43.722,1732.622,43.507,496.039,0,1,0
55132.34,3.182,1.603,-0.904,308.065,110.668,0.974,2.689,1.358,-0.800,9.952,285.203,1.506,Finding,0,-1,43.722,1732.622,43.508,496.039,0,1,0
55143.37,3.182,1.603,-0.904,308.026,110.629,1.049,2.689,1.358,-0.800,9.980,285.230,1.500,Finding,0,-1,43.722,1732.622,43.508,496.039,0,1,0
55154.68,3.182,1.603,-0.904,308.000,110.564,1.154,2.689,1.358,-0.800,10.001,285.253,1.506,Finding,0,-1,43.722,1732.622,43.508,496.039,0,1,0
55165.86,3.182,1.603,-0.904,307.955,110.503,1.270,2.689,1.358,-0.799,9.973,285.284,1.512,Finding,0,-1,43.723,1732.622,43.508,496.039,0,1,0
55177.06,3.182,1.603,-0.904,307.930,110.421,1.376,2.689,1.358,-0.799,9.955,285.305,1.522,Finding,0,-1,43.723,1732.622,43.508,496.039,0,1,0
55188.32,3.182,1.603,-0.904,307.895,110.357,1.457,2.689,1.358,-0.799,9.981,285.310,1.513,Finding,0,-1,43.723,1732.622,43.508,496.039,0,1,0
55199.46,3.183,1.603,-0.904,307.869,110.335,1.480,2.689,1.358,-0.799,9.978,285.337,1.520,Finding,0,-1,43.723,1732.622,43.509,496.039,0,1,0
55210.60,3.183,1.603,-0.904,307.835,110.293,1.520,2.689,1.358,-0.799,9.946,285.362,1.516,Finding,0,-1,43.723,1732.622,43.509,496.039,0,1,0
55222.54,3.183,1.603,-0.904,307.824,110.247,1.549,2.689,1.358,-0.799,9.949,285.375,1.523,Finding,0,-1,43.723,1732.622,43.509,496.039,0,1,0
55232.91,3.183,1.603,-0.904,307.825,110.225,1.559,2.689,1.358,-0.799,9.979,285.389,1.524,Finding,0,-1,43.723,1732.622,43.509,496.039,0,1,0
55244.04,3.183,1.603,-0.904,307.839,110.204,1.565,2.689,1.358,-0.799,9.966,285.405,1.531,Finding,0,-1,43.723,1732.622,43.509,496.039,0,1,0
55254.85,3.183,1.603,-0.904,307.894,110.179,1.570,2.689,1.358,-0.799,9.951,285.407,1.526,Finding,0,-1,43.724,1732.622,43.509,496.039,0,1,0
55266.04,3.183,1.603,-0.904,307.938,110.175,1.541,2.689,1.358,-0.799,9.964,285.406,1.537,Finding,0,-1,43.724,1732.622,43.509,496.039,0,1,0
55277.05,3.183,1.603,-0.904,308.039,110.164,1.499,2.689,1.358,-0.799,9.974,285.404,1.535,Finding,0,-1,43.724,1732.622,43.509,496.039,0,1,0
55288.25,3.183,1.603,-0.904,308.141,110.174,1.431,2.689,1.358,-0.799,9.953,285.420,1.542,Finding,0,-1,43.724,1732.722,43.509,496.039,0,1,0
55299.55,3.183,1.603,-0.904,308.288,110.206,1.322,2.689,1.358,-0.799,9.950,285.407,1.548,Finding,0,-1,43.724,1732.870,43.509,496.039,0,1,0
55310.61,3.183,1.603,-0.904,308.469,110.203,1.223,2.689,1.358,-0.799,9.981,285.375,1.542,Finding,0,-1,43.724,1733.052,43.510,496.039,0,1,0
55321.79,3.183,1.603,-0.904,308.671,110.206,1.120,2.689,1.358,-0.799,9.988,285.382,1.550,Finding,0,-1,43.724,1733.255,43.510,496.039,0,1,0
55332.92,3.183,1.603,-0.904,308.881,110.185,1.030,2.689,1.358,-0.800,9.975,285.371,1.554,Finding,0,-1,43.724,1733.465,43.510,496.039,0,1,0
55344.18,3.182,1.603,-0.904,309.072,110.125,0.997,2.689,1.358,-0.800,9.976,285.330,1.545,Finding,0,-1,43.724,1733.660,43.510,496.039,0,1,0
55355.41,3.182,1.603,-0.903,309.256,110.016,1.004,2.689,1.358,-0.800,9.990,285.322,1.546,Finding,0,-1,43.724,1733.856,43.510,496.039,0,1,0
55366.53,3.182,1.603,-0.903,309.399,109.893,1.017,2.689,1.358,-0.800,9.965,285.351,1.551,Finding,0,-1,43.725,1734.018,43.510,496.039,0,1,0
55377.78,3.182,1.603,-0.903,309.493,109.788,1.019,2.689,1.358,-0.800,9.960,285.350,1.539,Finding,0,-1,43.725,1734.132,43.510,496.039,0,1,0
55388.81,3.182,1.603,-0.903,309.545,109.654,1.061,2.689,1.358,-0.800,9.989,285.303,1.533,Finding,0,-1,43.725,1734.132,43.510,496.039,0,1,0
55400.16,3.182,1.603,-0.903,309.542,109.573,1.050,2.689,1.358,-0.800,9.960,285.271,1.533,Finding,0,-1,43.725,1734.132,43.510,496.039,0,1,0
55411.32,3.181,1.603,-0.903,309.521,109.550,1.003,2.688,1.358,-0.799,9.950,285.292,1.515,Finding,0,-1,43.725,1734.132,43.510,496.039,0,1,0
55422.39,3.181,1.603,-0.903,309.433,109.565,0.911,2.688,1.358,-0.799,9.997,285.352,1.522,Finding,0,-1,43.726,1734.132,43.511,496.039,0,1,0
55433.66,3.181,1.603,-0.903,309.381,109.616,0.783,2.688,1.358,-0.799,10.030,285.397,1.524,Finding,0,-1,43.726,1734.132,43.511,496.039,0,1,0
55444.70,3.181,1.603,-0.903,309.342,109.702,0.637,2.688,1.358,-0.799,10.010,285.421,1.505,Finding,0,-1,43.726,1734.132,43.511,496.039,0,1,0
55455.95,3.180,1.603,-0.903,309.339,109.771,0.502,2.688,1.358,-0.798,10.019,285.418,1.500,Finding,0,-1,43.726,1734.132,43.512,496.039,0,1,0
55467.18,3.180,1.603,-0.903,309.352,109.854,0.385,2.688,1.358,-0.798,10.045,285.411,1.500,Finding,0,-1,43.727,1734.132,43.512,496.039,0,1,0
55478.15,3.180,1.603,-0.903,309.392,109.924,0.284,2.688,1.358,-0.798,10.052,285.408,1.495,Finding,0,-1,43.727,1734.132,43.512,496.039,0,1,0
55489.56,3.180,1.603,-0.903,309.432,109.958,0.229,2.688,1.358,-0.798,10.024,285.428,1.501,Finding,0,-1,43.727,1734.132,43.512,496.039,0,1,0
55500.52,3.180,1.603,-0.903,309.465,109.950,0.237,2.688,1.358,-0.798,10.016,285.461,1.506,Finding,0,-1,43.727,1734.132,43.512,496.039,0,1,0
55511.72,3.180,1.603,-0.903,309.484,109.959,0.210,2.688,1.358,-0.798,10.042,285.469,1.496,Finding,0,-1,43.728,1734.132,43.512,496.039,0,1,0
55522.95,3.179,1.603,-0.903,309.480,109.934,0.212,2.688,1.358,-0.798,10.044,285.460,1.491,Finding,0,-1,43.728,1734.132,43.512,496.039,0,1,0
55534.09,3.179,1.603,-0.902,309.441,109.897,0.205,2.688,1.358,-0.798,9.999,285.456,1.494,Finding,0,-1,43.728,1734.132,43.512,496.039,0,1,0
55545.32,3.179,1.603,-0.902,309.424,109.879,0.185,2.688,1.358,-0.798,10.016,285.458,1.484,Finding,0,-1,43.728,1734.132,43.512,496.039,0,1,0
55556.34,3.179,1.603,-0.902,309.402,109.821,0.173,2.688,1.358,-0.798,10.050,285.464,1.481,Finding,0,-1,43.728,1734.132,43.513,496.039,0,1,0
55567.54,3.179,1.603,-0.902,309.372,109.739,0.171,2.688,1.358,-0.798,10.024,285.456,1.491,Finding,0,-1,43.729,1734.132,43.513,496.039,0,1,0
55578.81,3.179,1.603,-0.902,309.386,109.620,0.184,2.688,1.358,-0.798,10.014,285.431,1.486,Finding,0,-1,43.729,1734.132,43.513,496.039,0,1,0
55589.92,3.179,1.603,-0.901,309.398,109.455,0.219,2.688,1.358,-0.798,10.037,285.396,1.482,Finding,0,-1,43.729,1734.237,43.513,496.039,0,1,0
55601.03,3.179,1.603,-0.901,309.423,109.285,0.256,2.688,1.358,-0.798,10.034,285.406,1.483,Finding,0,-1,43.729,1734.349,43.513,496.039,0,1,0
55612.37,3.179,1.603,-0.901,309.449,109.060,0.312,2.688,1.358,-0.798,10.025,285.420,1.480,Finding,0,-1,43.730,1734.494,43.513,496.039,0,1,0
55623.60,3.179,1.603,-0.900,309.499,108.779,0.387,2.688,1.358,-0.798,10.019,285.406,1.483,Finding,0,-1,43.730,1734.680,43.513,496.039,0,1,0
55634.84,3.180,1.603,-0.900,309.554,108.505,0.451,2.688,1.358,-0.798,10.028,285.397,1.485,Finding,0,-1,43.730,1734.861,43.513,496.039,0,1,0
55645.93,3.180,1.603,-0.900,309.611,108.162,0.571,2.688,1.358,-0.798,10.025,285.410,1.484,Finding,0,-1,43.731,1735.086,43.513,496.039,0,1,0
55657.21,3.180,1.603,-0.899,309.674,107.834,0.671,2.688,1.358,-0.798,10.013,285.446,1.486,Finding,0,-1,43.731,1735.303,43.513,496.039,0,1,0
55668.84,3.180,1.603,-0.899,309.714,107.501,0.781,2.688,1.358,-0.798,10.024,285.428,1.488,Finding,0,-1,43.732,1735.519,43.513,496.039,0,1,0
55681.86,3.180,1.603,-0.899,309.757,107.174,0.873,2.688,1.358,-0.798,10.040,285.394,1.477,Finding,0,-1,43.732,1735.733,43.513,496.039,0,1,0
55690.09,3.180,1.603,-0.898,309.789,106.882,0.939,2.688,1.358,-0.798,10.026,285.418,1.480,Finding,0,-1,43.732,1735.922,43.513,496.039,0,1,0
55701.20,3.180,1.603,-0.898,309.816,106.594,1.010,2.688,1.358,-0.798,10.009,285.456,1.485,Finding,0,-1,43.733,1736.108,43.513,496.039,0,1,0
55711.63,3.181,1.603,-0.898,309.825,106.315,1.054,2.688,1.358,-0.798,10.050,285.444,1.488,Finding,0,-1,43.733,1736.286,43.513,496.039,0,1,0
55723.18,3.181,1.603,-0.897,309.832,106.023,1.124,2.688,1.358,-0.798,10.054,285.416,1.488,Finding,0,-1,43.734,1736.473,43.514,496.039,0,1,0
55734.13,3.181,1.603,-0.897,309.854,105.766,1.160,2.688,1.358,-0.798,10.018,285.412,1.490,Finding,0,-1,43.734,1736.640,43.514,496.039,0,1,0
55745.25,3.181,1.603,-0.897,309.873,105.489,1.217,2.688,1.358,-0.798,10.016,285.432,1.493,Finding,0,-1,43.734,1736.818,43.514,496.039,0,1,0
55756.58,3.181,1.603,-0.896,309.888,105.217,1.278,2.688,1.358,-0.798,10.065,285.439,1.495,Finding,0,-1,43.735,1736.993,43.514,496.039,0,1,0
55767.50,3.181,1.603,-0.896,309.915,104.976,1.309,2.688,1.358,-0.798,10.028,285.442,1.498,Finding,0,-1,43.735,1737.148,43.514,496.039,0,1,0
55779.10,3.182,1.603,-0.896,309.942,104.727,1.345,2.688,1.358,-0.798,10.004,285.433,1.494,Finding,0,-1,43.735,1737.310,43.514,496.039,0,1,0
55789.81,3.182,1.603,-0.895,309.959,104.504,1.375,2.688,1.358,-0.798,10.024,285.422,1.495,Finding,0,-1,43.736,1737.453,43.514,496.039,0,1,0
55801.29,3.182,1.603,-0.895,309.985,104.283,1.396,2.688,1.358,-0.798,10.042,285.435,1.500,Finding,0,-1,43.736,1737.596,43.514,496.039,0,1,0
55812.59,3.182,1.603,-0.895,310.000,104.076,1.424,2.688,1.358,-0.798,10.037,285.450,1.504,Finding,0,-1,43.737,1737.728,43.514,496.039,0,1,0
55823.35,3.183,1.603,-0.895,310.017,103.909,1.422,2.688,1.358,-0.798,10.019,285.435,1.502,Finding,0,-1,43.737,1737.837,43.514,496.039,0,1,0
55837.92,3.183,1.603,-0.894,310.032,103.744,1.415,2.688,1.358,-0.798,10.018,285.408,1.497,Finding,0,-1,43.737,1737.943,43.514,496.039,0,1,0
55845.81,3.183,1.603,-0.894,310.031,103.594,1.407,2.688,1.358,-0.798,10.020,285.411,1.497,Finding,0,-1,43.737,1737.943,43.514,496.039,0,1,0
55854.39,3.183,1.603,-0.894,310.032,103.442,1.403,2.688,1.358,-0.798,10.016,285.428,1.495,Finding,0,-1,43.738,1737.943,43.514,496.039,0,1,0
55865.63,3.183,1.603,-0.894,310.021,103.320,1.357,2.688,1.358,-0.798,10.011,285.442,1.501,Finding,0,-1,43.738,1737.943,43.514,496.039,0,1,0
55876.83,3.184,1.603,-0.894,310.003,103.224,1.281,2.688,1.358,-0.798,10.007,285.425,1.494,Finding,0,-1,43.738,1737.943,43.514,496.039,0,1,0
55888.17,3.184,1.602,-0.894,309.983,103.136,1.173,2.688,1.358,-0.798,10.017,285.426,1.492,Finding,0,-1,43.739,1737.943,43.514,496.039,0,1,0
55899.03,3.184,1.602,-0.893,309.962,103.090,1.004,2.688,1.358,-0.798,10.004,285.444,1.502,Finding,0,-1,43.739,1737.943,43.515,496.039,0,1,0
55910.13,3.184,1.602,-0.893,309.959,103.077,0.785,2.688,1.358,-0.798,10.003,285.423,1.487,Finding,0,-1,43.739,1737.943,43.515,496.039,0,1,0
55921.57,3.184,1.602,-0.894,309.932,103.108,0.467,2.688,1.358,-0.798,10.010,285.413,1.488,Finding,0,-1,43.739,1737.943,43.515,496.039,0,1,0
55932.68,3.184,1.602,-0.894,309.891,103.217,0.034,2.688,1.358,-0.798,9.999,285.417,1.490,Finding,0,-1,43.739,1737.943,43.515,496.039,0,1,0
55943.88,3.184,1.602,-0.894,309.852,103.336,359.575,2.688,1.358,-0.798,10.001,285.421,1.486,Finding,0,-1,43.740,1737.943,43.515,496.039,0,1,0
55955.32,3.184,1.602,-0.894,309.831,103.499,359.011,2.688,1.358,-0.798,10.010,285.417,1.483,Finding,0,-1,43.740,1738.050,43.515,496.039,0,1,0
55966.14,3.184,1.602,-0.894,309.818,103.618,358.533,2.688,1.358,-0.798,10.000,285.424,1.489,Finding,0,-1,43.740,1738.050,43.515,496.039,0,1,0
55977.32,3.184,1.601,-0.895,309.792,103.687,358.124,2.688,1.358,-0.798,9.984,285.424,1.481,Finding,0,-1,43.741,1738.050,43.515,496.039,0,1,0
55988.40,3.184,1.601,-0.895,309.786,103.744,357.783,2.688,1.358,-0.798,10.003,285.419,1.482,Finding,0,-1,43.741,1738.050,43.515,496.039,0,1,0
55999.74,3.184,1.601,-0.895,309.765,103.775,357.496,2.688,1.358,-0.798,10.004,285.423,1.485,Finding,0,-1,43.741,1738.050,43.515,496.039,0,1,0
56010.91,3.184,1.601,-0.895,309.757,103.805,357.222,2.688,1.358,-0.798,9.984,285.416,1.477,Finding,0,-1,43.741,1738.050,43.515,496.039,0,1,0
56021.99,3.184,1.601,-0.896,309.743,103.837,356.980,2.688,1.358,-0.798,9.988,285.402,1.478,Finding,0,-1,43.741,1738.050,43.515,496.039,0,1,0
56033.37,3.184,1.601,-0.896,309.721,103.881,356.729,2.688,1.358,-0.798,10.001,285.408,1.480,Finding,0,-1,43.742,1738.050,43.515,496.039,0,1,0
56044.25,3.184,1.601,-0.896,309.709,103.965,356.504,2.688,1.358,-0.798,9.989,285.406,1.473,Finding,0,-1,43.742,1738.050,43.515,496.039,0,1,0
56055.65,3.184,1.601,-0.896,309.689,104.001,356.343,2.689,1.358,-0.798,9.983,285.401,1.475,Finding,0,-1,43.742,1738.050,43.515,496.039,0,1,0
56066.91,3.184,1.601,-0.896,309.675,104.073,356.162,2.689,1.358,-0.798,9.984,285.403,1.475,Finding,0,-1,43.742,1738.050,43.515,496.039,0,1,0
56077.70,3.184,1.601,-0.896,309.668,104.078,356.055,2.688,1.358,-0.798,9.987,285.398,1.469,Finding,0,-1,43.742,1738.050,43.515,496.039,0,1,0
56088.99,3.184,1.601,-0.896,309.696,104.075,355.983,2.688,1.358,-0.798,9.988,285.400,1.465,Finding,0,-1,43.742,1738.050,43.515,496.039,0,1,0
56100.14,3.184,1.601,-0.896,309.712,104.049,355.951,2.689,1.358,-0.798,9.972,285.402,1.466,Finding,0,-1,43.742,1738.050,43.515,496.039,0,1,0
56111.68,3.184,1.601,-0.896,309.747,103.987,355.993,2.688,1.358,-0.798,9.989,285.395,1.458,Finding,0,-1,43.742,1738.050,43.515,496.039,0,1,0
56122.59,3.185,1.601,-0.896,309.797,103.906,356.055,2.688,1.358,-0.798,9.990,285.384,1.456,Finding,0,-1,43.743,1738.050,43.515,496.039,0,1,0
56133.64,3.185,1.601,-0.896,309.830,103.786,356.166,2.688,1.358,-0.798,9.980,285.400,1.458,Finding,0,-1,43.743,1738.050,43.515,496.039,0,1,0
56144.85,3.185,1.601,-0.896,309.851,103.682,356.286,2.688,1.358,-0.798,9.983,285.397,1.455,Finding,0,-1,43.743,1738.050,43.515,496.039,0,1,0
56155.90,3.185,1.601,-0.895,309.888,103.587,356.371,2.688,1.358,-0.798,10.001,285.394,1.451,Finding,0,-1,43.743,1738.050,43.515,496.039,0,1,0
56167.18,3.185,1.601,-0.895,309.935,103.459,356.497,2.688,1.358,-0.798,9.989,285.395,1.459,Finding,0,-1,43.743,1738.050,43.516,496.039,0,1,0
56178.54,3.185,1.601,-0.895,309.986,103.357,356.605,2.688,1.358,-0.798,9.991,285.377,1.452,Finding,0,-1,43.744,1738.050,43.516,496.039,0,1,0
56189.70,3.185,1.601,-0.895,310.053,103.273,356.672,2.688,1.358,-0.798,10.001,285.379,1.450,Finding,0,-1,43.744,1738.050,43.516,496.039,0,1,0
56201.07,3.185,1.601,-0.895,310.114,103.156,356.769,2.688,1.358,-0.798,10.013,285.392,1.458,Finding,0,-1,43.744,1738.050,43.516,496.039,0,1,0
56212.48,3.185,1.601,-0.894,310.171,103.075,356.832,2.688,1.358,-0.798,9.998,285.400,1.462,Finding,0,-1,43.744,1738.050,43.516,496.039,0,1,0
56223.60,3.185,1.601,-0.894,310.231,102.985,356.900,2.688,1.358,-0.798,10.003,285.386,1.461,Finding,0,-1,43.744,1738.050,43.516,496.039,0,1,0
56235.00,3.185,1.601,-0.894,310.280,102.881,356.971,2.688,1.358,-0.798,10.005,285.384,1.471,Finding,0,-1,43.745,1738.050,43.516,496.039,0,1,0
56246.40,3.186,1.601,-0.894,310.339,102.778,357.038,2.688,1.358,-0.798,10.009,285.390,1.467,Finding,0,-1,43.745,1738.050,43.516,496.039,0,1,0
56257.68,3.186,1.601,-0.894,310.366,102.697,357.089,2.688,1.358,-0.798,10.001,285.399,1.470,Finding,0,-1,43.745,1738.050,43.516,496.039,0,1,0
56269.09,3.186,1.601,-0.894,310.383,102.575,357.186,2.688,1.358,-0.798,10.006,285.398,1.478,Finding,0,-1,43.745,1738.050,43.516,496.039,0,1,0
56280.29,3.186,1.601,-0.894,310.392,102.495,357.246,2.688,1.358,-0.798,10.026,285.387,1.471,Finding,0,-1,43.745,1738.050,43.516,496.039,0,1,0
56291.67,3.186,1.601,-0.893,310.421,102.409,357.297,2.688,1.358,-0.798,10.007,285.395,1.476,Finding,0,-1,43.746,1738.050,43.516,496.039,0,1,0
56303.07,3.186,1.601,-0.893,310.428,102.340,357.332,2.688,1.358,-0.798,10.008,285.400,1.481,Finding,0,-1,43.746,1738.050,43.516,496.039,0,1,0
56314.61,3.186,1.601,-0.893,310.434,102.267,357.380,2.688,1.358,-0.798,10.037,285.388,1.480,Finding,0,-1,43.746,1738.050,43.516,496.039,0,1,0
56325.84,3.186,1.601,-0.893,310.445,102.212,357.404,2.688,1.358,-0.798,10.033,285.397,1.483,Finding,0,-1,43.746,1738.050,43.516,496.039,0,1,0
56337.25,3.186,1.601,-0.893,310.464,102.150,357.446,2.688,1.358,-0.798,10.004,285.408,1.488,Finding,0,-1,43.746,1738.050,43.516,496.039,0,1,0
56348.74,3.186,1.601,-0.893,310.469,102.101,357.478,2.688,1.358,-0.798,10.022,285.400,1.487,Finding,0,-1,43.746,1738.050,43.517,496.039,0,1,0
56360.50,3.186,1.601,-0.893,310.470,102.045,357.528,2.688,1.358,-0.798,10.026,285.399,1.485,Finding,0,-1,43.746,1738.050,43.517,496.039,0,1,0
56371.34,3.186,1.601,-0.892,310.470,101.964,357.623,2.688,1.358,-0.798,10.000,285.419,1.496,Finding,0,-1,43.747,1738.050,43.517,496.039,0,1,0
56382.68,3.186,1.601,-0.892,310.466,101.933,357.699,2.688,1.358,-0.798,10.007,285.398,1.490,Finding,0,-1,43.747,1738.050,43.517,496.039,0,1,0
56393.60,3.186,1.601,-0.892,310.462,101.899,357.794,2.688,1.358,-0.798,10.034,285.387,1.479,Finding,0,-1,43.747,1738.050,43.517,496.039,0,1,0
56404.91,3.186,1.601,-0.892,310.445,101.886,357.862,2.688,1.358,-0.798,10.016,285.414,1.496,Finding,0,-1,43.747,1738.050,43.517,496.039,0,1,0
56416.29,3.186,1.601,-0.892,310.438,101.890,357.920,2.688,1.358,-0.798,10.004,285.403,1.484,Finding,0,-1,43.747,1738.050,43.517,496.039,0,1,0
56427.11,3.186,1.601,-0.892,310.425,101.911,357.976,2.688,1.358,-0.798,10.015,285.399,1.482,Finding,0,-1,43.747,1738.050,43.517,496.039,0,1,0
56438.58,3.186,1.601,-0.892,310.400,101.927,358.020,2.688,1.358,-0.798,10.017,285.407,1.484,Finding,0,-1,43.747,1738.050,43.517,496.039,0,1,0
56449.40,3.186,1.601,-0.892,310.367,101.970,358.051,2.688,1.358,-0.798,10.011,285.414,1.484,Finding,0,-1,43.747,1738.050,43.517,496.039,0,1,0
56460.77,3.186,1.601,-0.892,310.329,102.014,358.059,2.688,1.358,-0.798,9.997,285.415,1.479,Finding,0,-1,43.747,1738.050,43.517,496.039,0,1,0
56473.85,3.186,1.601,-0.892,310.278,102.044,358.050,2.688,1.358,-0.798,10.016,285.410,1.483,Finding,0,-1,43.748,1738.050,43.517,496.039,0,1,0
56482.99,3.185,1.601,-0.892,310.224,102.112,358.030,2.688,1.358,-0.798,10.010,285.398,1.476,Finding,0,-1,43.748,1738.050,43.517,496.039,0,1,0
56493.47,3.185,1.601,-0.892,310.177,102.126,358.040,2.688,1.358,-0.798,10.007,285.400,1.478,Finding,0,-1,43.748,1738.050,43.517,496.039,0,1,0
56504.91,3.185,1.601,-0.892,310.123,102.176,358.025,2.688,1.358,-0.798,10.003,285.405,1.479,Finding,0,-1,43.748,1738.050,43.517,496.039,0,1,0
56515.95,3.185,1.601,-0.892,310.090,102.213,358.004,2.688,1.358,-0.798,10.020,285.394,1.479,Finding,0,-1,43.748,1738.050,43.517,496.039,0,1,0
